time,open,high,low,close,Smoothed HA (Open),Smoothed HA (High),Smoothed HA (Low),Smoothed HA (Close),TDFI,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1408023000,3.261247,3.261247,3.229584,3.24208,3.203426655760262,3.2261503776630964,3.146889619128337,3.189091454425089,0.00024338521258908117,53.9315327125108,47.10144190019572,NaN,NaN,NaN,NaN,NaN,NaN
1408109400,3.306622,3.322913,3.260413,3.32083,3.1962590550926753,3.226244111933945,3.1490780754447796,3.190430007163648,0.0009747816941871911,58.52113746454103,47.7877387805497,NaN,NaN,NaN,NaN,NaN,NaN
1408368600,3.37083,3.37083,3.296663,3.345413,3.1933445311281616,3.2310865584480193,3.154741911416247,3.1964666909914885,0.008596871487737906,59.865326233384316,48.549444220053424,NaN,NaN,NaN,NaN,NaN,NaN
1408455000,3.39208,3.399955,3.37583,3.39458,3.194905611059825,3.2399106240170106,3.1633216494773495,3.206925778810407,0.044189538103581345,62.483955281286434,49.31585006035603,NaN,NaN,NaN,NaN,NaN,NaN
1408541400,3.39583,3.450238,3.39583,3.444997,3.200915694935116,3.2527706142237895,3.175074271822181,3.221028076315289,0.12889828087221802,65.00536642395487,50.82732152710304,NaN,NaN,NaN,NaN,NaN,NaN
1408627800,3.482497,3.499163,3.446247,3.49458,3.2109718856252023,3.2695245708341525,3.1898289030782556,3.2390500663370605,0.2796752601589833,67.33080833381348,52.41585848063501,NaN,NaN,NaN,NaN,67.33080833381348,NaN
1408714200,3.491663,3.49858,3.483163,3.485413,3.225010975981131,3.2883121096945063,3.2077121720790838,3.2594004789520623,0.244991645845567,66.45160638238352,53.646788592241705,NaN,NaN,NaN,NaN,NaN,NaN
1408973400,3.52083,3.52083,3.42958,3.44208,3.2422057274665965,3.30857543373509,3.228052160637649,3.2802608219769125,0.10814832801399535,62.30964271649909,55.08407661356948,NaN,NaN,NaN,NaN,NaN,NaN
1409059800,3.48208,3.483747,3.437497,3.447617,3.2612332747217545,3.3279309338371306,3.2496530836798883,3.300257396333154,0.0931575163640854,62.63016807568348,56.43170125710299,NaN,NaN,NaN,NaN,NaN,NaN
1409146200,3.44833,3.473747,3.420413,3.451663,3.2807453355274543,3.3457082873323105,3.271270633765927,3.3185453792878894,0.07661454924371937,62.878591546551725,58.10960140146027,NaN,NaN,NaN,NaN,NaN,NaN
1409232600,3.422722,3.47958,3.416663,3.466663,3.299645357407672,3.3620343409172717,3.290811642497823,3.335014578479476,0.07745884883787989,63.838366871802265,59.557012214614005,NaN,NaN,NaN,NaN,NaN,NaN
1409319000,3.51083,3.533746,3.49833,3.513821,3.3173299679435737,3.3786397704768816,3.310102383017334,3.3519622960051008,0.14009255337624704,66.74906889804487,60.89654684555434,NaN,NaN,NaN,NaN,NaN,NaN
1409664600,3.555413,3.555413,3.461663,3.494372,3.3346461319743375,3.3955995449596985,3.328558548877593,3.3687538409270448,0.07779070866805052,64.44515335095015,62.15687559487147,NaN,NaN,NaN,NaN,NaN,NaN
1409751000,3.53333,3.53333,3.492913,3.505413,3.3516999864506913,3.411505855317297,3.3463467078790026,3.384870252290427,0.07230222315168176,65.17991584028422,62.97290286654928,NaN,NaN,NaN,NaN,NaN,NaN
1409837400,3.544996,3.589163,3.51958,3.53333,3.3682851193705594,3.4280268447197457,3.3639051641755415,3.4010108912265613,0.09369511920428306,67.0349298396074,63.90885980419904,NaN,NaN,NaN,NaN,NaN,NaN
1409923800,3.54958,3.579163,3.542288,3.577496,3.3846480052985606,3.4440825865604014,3.381064405593546,3.4171420911349966,0.15788125476684345,69.77804438703183,64.71292458437695,NaN,NaN,NaN,NaN,NaN,NaN
1410183000,3.58333,3.634913,3.580413,3.60333,3.400895048216779,3.461139088567439,3.397963012094494,3.434001965746924,0.19266552618402139,71.28330818488419,65.5284947237698,NaN,NaN,NaN,NaN,71.28330818488419,NaN
1410269400,3.62208,3.62208,3.52333,3.528521,3.417448506981852,3.477877438222813,3.4147544585401017,3.4499164531897213,0.034381882384266656,61.699873169944524,65.47248885867394,NaN,NaN,NaN,NaN,NaN,NaN
1410355800,3.557496,3.557496,3.49708,3.535913,3.433682480085787,3.4917144677202843,3.4287165191015383,3.4634486240170577,0.04192786335444195,62.240076495706134,65.27496814951333,NaN,NaN,NaN,NaN,NaN,NaN
1410442200,3.51333,3.529163,3.485413,3.523509,3.4485655520514222,3.5022152405997393,3.4399372862839366,3.4741405772480163,0.018850890412677047,60.69310997122715,64.80084683790001,NaN,NaN,NaN,NaN,NaN,NaN
1410528600,3.53083,3.53083,3.454167,3.456663,3.4613530646497193,3.5101906260612012,3.447919112702437,3.4819255020638473,0.00008951389777432275,53.04192924460596,63.84301275663018,NaN,NaN,NaN,NaN,NaN,NaN
1410787800,3.46083,3.480559,3.38083,3.389163,3.4716392833567835,3.5145499625747023,3.451044496909782,3.485349129351673,-0.0020223217301263098,46.64712852451115,62.72426174291676,NaN,NaN,46.64712852451115,NaN,NaN,NaN
1410874200,3.344622,3.502871,3.34458,3.499992,3.4784942063542283,3.5170821147011053,3.449617208754045,3.485580387970741,0.0029832778727011166,56.022216742549645,62.25226521912149,NaN,NaN,NaN,NaN,NaN,NaN
1410960600,3.52333,3.574163,3.511413,3.53708,3.482037297162485,3.5206641631592395,3.4507045874678393,3.4874183747167042,0.013983160425227301,58.64129899517242,61.94960146545154,NaN,NaN,NaN,NaN,NaN,NaN
1411047000,3.580413,3.61458,3.541663,3.61458,3.484727835939595,3.5261667191300816,3.4544393918145,3.4919674608948545,0.1190876412236596,63.52911725929955,61.92751220741563,NaN,NaN,NaN,NaN,63.52911725929955,NaN
1411133400,3.624996,3.62583,3.53333,3.553242,3.488347648417225,3.5331449022467583,3.459547504085753,3.498066668637423,0.01897319432301573,57.71541757210594,61.282251398419994,NaN,NaN,NaN,NaN,NaN,NaN
1411392600,3.546663,3.546663,3.44833,3.464576,3.493207158527324,3.5382631272340626,3.4625961576198723,3.502265025270467,-0.00003793083513808595,50.5185597567458,60.28749471311968,NaN,NaN,NaN,NaN,NaN,NaN
1411479000,3.417497,3.46958,3.417497,3.447205,3.497736091898896,3.539418860416173,3.4631461105602375,3.502949205321663,-0.0005052289758875799,49.223540240685026,59.1477535988626,NaN,NaN,NaN,NaN,NaN,NaN
1411565400,3.466667,3.518538,3.453747,3.512496,3.5003426486102796,3.5395022566648198,3.463203546477003,3.502908459560177,0.00038884876918037197,53.996914606704664,58.21646679651241,NaN,NaN,NaN,NaN,NaN,NaN
1411651800,3.502084,3.502084,3.357163,3.392913,3.5016255540852286,3.5383211167431763,3.459736522703036,3.500753994726119,-0.001406387204353401,45.55075201254622,56.48594591262058,NaN,NaN,NaN,NaN,NaN,NaN
1411738200,3.429163,3.46833,3.41333,3.451663,3.501189774405674,3.5352166803743676,3.4558815225666435,3.4973238986065884,-0.00004603690753776501,49.71248114897217,54.945172552912574,NaN,NaN,NaN,NaN,NaN,NaN
1411997400,3.40083,3.524159,3.40083,3.524159,3.4992568365061314,3.5327729608093184,3.4514810175971036,3.493876333481726,0.00019635756149634422,54.34930091285912,54.420131677406474,NaN,NaN,NaN,NaN,54.34930091285912,NaN
1412083800,3.522913,3.522913,3.44758,3.46458,3.496566584993929,3.5308111333051344,3.44840626575478,3.491423671423538,-0.0000019938717851669253,50.24868968983806,53.56360404841589,NaN,NaN,NaN,NaN,NaN,NaN
1412170200,3.416663,3.416663,3.27083,3.287497,3.493995128208734,3.5257243518087753,3.440477671025463,3.4850376605771958,-0.13061790917387658,40.47407021714831,52.119386923124544,NaN,NaN,NaN,NaN,NaN,NaN
