time,open,high,low,close,Smoothed HA (Open),Smoothed HA (High),Smoothed HA (Low),Smoothed HA (Close),TDFI,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1519655400,63.6,64.05,62.52,64,54.020096530642654,57.10147997744266,52.853416122311394,55.02363831789722,NaN,64.42593186377078,NaN,NaN,NaN,NaN,NaN,64.42593186377078,NaN
1519741800,64.09,64.1391,61.1779,61.1779,54.60464733470112,57.743385328601555,53.65009063697554,55.75560026015958,NaN,58.38374962381403,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1519828200,62.17,62.8371,60,60.53,55.247852815055865,58.34147782553927,54.41333612015856,56.43166320464398,NaN,57.06065731202464,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1519914600,60.99,61.425,55.08,57.7144,55.89517266063444,58.843788411901244,54.9463075222841,56.96260407807093,NaN,51.58918177214206,NaN,NaN,NaN,51.58918177214206,NaN,NaN,NaN
1520001000,54.54,59.34,53.081,58.9201,56.47422762908546,59.19644960072533,55.2414269725571,57.30175196596596,NaN,53.6392627379572,55.64998617728191,NaN,NaN,NaN,NaN,NaN,NaN
1520260200,58.73,63.5,57.2501,62.8271,56.9250855554889,59.57479470726954,55.50538868810986,57.637050900310044,NaN,59.60836306002333,56.833385346239304,NaN,NaN,NaN,NaN,NaN,NaN
1520346600,64.5,65.4899,63.11,64.61,57.31141930259662,60.02360772215386,55.93348244188948,58.08598404147228,NaN,62.01202269983239,57.848842672341384,NaN,NaN,NaN,NaN,NaN,NaN
1520433000,62.82,66.0729,62.09,66,57.723534369513935,60.52402940245977,56.42357884096875,58.59013733294544,NaN,63.8197209117083,58.55429603066502,NaN,NaN,NaN,NaN,NaN,NaN
1520519400,66.86,66.86,64.44,65.04,58.17715351280381,61.0684760015915,57.01666555965922,59.16597094680944,NaN,61.638144489099005,58.79501835509738,NaN,NaN,NaN,NaN,NaN,NaN
1520605800,66.96,68.969,66.253,68.86,58.688185771094545,61.69411460095765,57.71902392309137,59.835563004129654,NaN,66.53958432124375,59.500763736358884,NaN,NaN,NaN,NaN,NaN,NaN
1520861400,70.4,71.49,69.4202,70.75,59.275475466847666,62.436761445129775,58.48252486393598,60.636843207653776,NaN,68.67231261975567,60.3260333954928,NaN,NaN,NaN,NaN,68.67231261975567,NaN
1520947800,71.86,71.9502,66,66.58,59.967287492988916,63.24839903684401,59.31850972697026,61.45293018000781,NaN,59.6399673453058,60.442416056479544,NaN,NaN,NaN,NaN,NaN,NaN
1521034200,67.72,69.859,67.2799,69,60.719213691193254,64.01025894412895,60.14142165984033,62.231031205137114,NaN,62.705641505505376,60.825761845249396,NaN,NaN,NaN,NaN,NaN,NaN
1521120600,70,70.349,67.547,69.08,61.48257187473373,64.72980949548072,60.937109097221445,62.98374243005385,NaN,62.806219763504096,60.89576857326332,NaN,NaN,NaN,NaN,NaN,NaN
1521207000,69.5,69.62,67.6448,68.39,62.239252137768055,65.37315128620445,61.69150121324611,63.6795229217732,NaN,61.271382153974535,60.670443593992154,NaN,NaN,NaN,NaN,NaN,NaN
1521466200,65.5,66.25,60.67,62.32,62.96437433598593,65.83280483912844,62.16273887064292,64.14547439402257,-0.0000019370307961996975,49.75274476495311,60.05394324693066,NaN,NaN,NaN,NaN,NaN,NaN
1521552600,62.36,63.13,59.6804,61.5945,63.55900447918041,66.05115788400721,62.39613469516002,64.37626011035405,-0.0005616877855980432,48.57727889884053,59.44798764598894,NaN,NaN,NaN,NaN,NaN,NaN
1521639000,60.84,63.25,60.3203,61.4,63.970970570002265,66.10472784350432,62.483752240657914,64.43410228044854,-0.0008637785390644739,48.24816919471883,59.209343890458705,NaN,NaN,NaN,NaN,NaN,NaN
1521725400,59.07,59.499,55.176,55.3999,64.2052677413268,65.95106914691938,62.30082672183723,64.23652960818292,-0.0002706986058195145,39.38378580292916,58.191095537956706,NaN,NaN,NaN,NaN,NaN,NaN
1521811800,55.44,56.59,51.15,51.2079,64.22313338792873,65.65151635614083,61.80975007793786,63.752549402511455,-0.3538818999953911,34.60077861548194,56.40483950620374,NaN,NaN,NaN,NaN,NaN,NaN
1522071000,54.57,56.5,50,56.5,63.9896697969078,65.15834677089953,61.09060785919736,63.11913953251613,-0.061805782206602176,43.86865940360961,55.10888498504497,NaN,NaN,NaN,NaN,NaN,NaN
1522157400,57.88,57.88,45.516,47.11,63.55590062972918,64.51209088117696,60.09433553560422,62.33073657714682,-1,34.520820756544765,53.016106402533296,NaN,NaN,NaN,NaN,NaN,NaN
1522243800,44.6,46.65,42,43.8,62.94454257481572,63.726880053273,58.82924958226983,61.20566562100219,-1,31.937354087715093,50.89462137386301,NaN,NaN,31.937354087715093,NaN,NaN,NaN
1522330200,44.68,47.7,42.001,47,62.07610552903618,62.716199829592135,57.42606809012797,59.92820768768215,-0.5017318960173365,36.85720791506623,48.77445163056462,NaN,NaN,NaN,NaN,NaN,NaN
1522675800,45.4,45.86,40.76,42.1608,61.00297596109962,61.52668947973631,55.935803848607286,58.53146286661065,-1,32.975338589820666,46.22466777128354,NaN,NaN,NaN,NaN,NaN,NaN
1522762200,44,44.76,41.301,43.1752,59.76788979337005,60.19638267225462,54.4543937745775,57.09323161063351,-0.7238386487660348,34.53190808478212,44.431234966960425,NaN,NaN,NaN,NaN,NaN,NaN
1522848600,39.24,45.4998,38.7,45.3,58.431109194332166,58.781694277055905,52.941899633298796,55.6376129480163,-0.3511270363363618,37.790885896342324,42.65160956630592,NaN,NaN,NaN,NaN,NaN,NaN
1522935000,47.59,47.9617,45.8,47.38,57.03480983762636,57.356077018472064,51.693307699606486,54.3836967210406,-0.13420954214077313,40.8927477460439,41.086361565058766,NaN,NaN,NaN,NaN,NaN,NaN
1523021400,45.69,47.48,43.25,44.0496,55.70962045188523,56.07525630756976,50.57835582004034,53.23797439650181,-0.27080797398908435,37.65523461364097,39.39949388360636,NaN,NaN,NaN,NaN,NaN,NaN
1523280600,45.99,47.1118,44.05,44.559,54.474097838099496,54.9215347967155,49.61616965867655,52.21281236448818,-0.1731411725688475,38.45780923663047,38.592712774440464,NaN,NaN,NaN,NaN,NaN,NaN
1523367000,47.52,49.628,46.5,49.149,53.343700894489636,53.97421594079767,48.86904769417098,51.3938671243968,-0.013584592281149012,45.2918265110983,38.358037603887446,NaN,NaN,NaN,NaN,NaN,NaN
1523453400,49.1,49.9,48.0815,48.3497,52.36898511296705,53.20537551854532,48.342873562752516,50.761810653777054,-0.012771743368836908,44.36786587264654,38.080873080882284,NaN,NaN,NaN,NaN,NaN,NaN
1523539800,50.24,50.24,48.621,49.489,51.56556242261883,52.59266827658976,47.999835555348334,50.30186175513815,-0.0025918102953826194,46.057066233306536,38.55753596876638,NaN,NaN,NaN,NaN,NaN,NaN
1523626200,50.99,50.99,47.61,48.558,50.93384671189858,52.12952811374051,47.757311416330715,49.96867739306952,-0.003451432762333071,44.85840747341117,39.290223744332756,NaN,NaN,NaN,NaN,NaN,NaN
1523885400,49.88,49.88,47.2904,49,50.4513721985914,51.745127571213644,47.579525458266666,49.71403075753368,-0.0011682689590639195,45.58250178615852,39.412641057371964,NaN,NaN,NaN,NaN,NaN,NaN
1523971800,51.27,54.499,50.5029,54.207,50.08279159760492,51.578838693283636,47.55715219846291,49.639620835975514,0.0014350779914556234,53.3536238938517,40.75784128146531,NaN,NaN,NaN,NaN,NaN,NaN
1524058200,54.67,55.0394,53.35,54.7009,49.861279950961254,51.58192006613103,47.7336741584798,49.74850193523078,0.001110963913913432,54.0242951435435,42.33547992831019,NaN,NaN,NaN,NaN,54.0242951435435,NaN
1524144600,54.39,54.6,52.75,54.2,49.804951271054136,51.68375404080967,48.017670704987644,49.961438805468404,0.00012251710427071082,53.18905616695549,43.502040517730855,NaN,NaN,NaN,NaN,NaN,NaN
1524231000,54.46,54.46,50.97,51.91,49.88324439749974,51.84370061755124,48.30538175827016,50.20277873329795,5.675749217705014e-7,49.42676048409435,44.67714208160755,NaN,NaN,NaN,NaN,NaN,NaN
1524490200,52.15,54.2984,49,49.8703,50.043051950230314,52.031919379913745,48.52094430606192,50.40158963595085,-0.000005901504299961972,46.286264312787594,45.51673895503652,NaN,NaN,NaN,NaN,NaN,NaN
1524576600,50.182,50.7389,44.86,46.2,50.22235383522542,52.11517262149811,48.54422355520973,50.455128681992846,-0.0023128194189325,41.21193052545997,45.761099285687784,NaN,NaN,NaN,NaN,NaN,NaN
1524663000,46.84,46.84,42.2521,45.3,50.33876829308309,51.99651825854225,48.351803100334806,50.32081668200467,-0.006130853534123896,40.05240288503664,45.70107465275869,NaN,NaN,40.05240288503664,NaN,NaN,NaN
1524749400,48.09,49.8,47.5118,49.5,50.329814606658935,51.84447630454561,48.1952240156554,50.17816594872317,-0.00003591603625766148,47.47889112560881,46.402764403613546,NaN,NaN,NaN,NaN,NaN,NaN
1524835800,52.91,53.54,49.054,50.7065,50.25400837514883,51.79874652362073,48.11879590060041,50.12810914549429,6.72712142757211e-7,49.41743349794656,47.18559470799327,NaN,NaN,NaN,NaN,NaN,NaN
1525095000,50.71,52.54,49.6001,51.0601,50.19107356733247,51.79263827279926,48.11660200868425,50.1226807352173,0.000005866998539017645,49.99991450890717,47.52188670783675,NaN,NaN,NaN,NaN,NaN,NaN
1525181400,50.9424,52.53,50.1452,52.5,50.15688926610199,51.81292487273532,48.182194460916094,50.16554995692552,0.000022429070324388357,52.40350586748934,48.09586099318267,NaN,NaN,NaN,NaN,NaN,NaN
1525267800,52.52,54.94,51.5,53.59,50.16122952364503,51.929879543015325,48.33578297981787,50.292493817509516,0.0003877476402957614,54.19844195191855,48.67738783022639,NaN,NaN,NaN,NaN,NaN,NaN
